id,author,bookName
3824,Margaret Pedler,The Lamp of Fate
38249,Lewis R. Freeman,Down the Columbia
3825,George Bernard Shaw,Pygmalion
38250,Sidney Levett-Yeats,The Honour of Savelli
38254,Allen Chapman,Bart Keene's Hunting Days
38262,Gordon Stables,Wild Adventures in Wild Places
38263,Gordon Stables,Wild Life in the Land of the Giants
38266,Count Carlo Gozzi,Memoirs of Count Carlo Gozzi; Volume the first
38268,Lawrence Gilman,Aspects of Modern Opera
3827,Lord Frederic Hamilton,The Days Before Yesterday
38273,Annie Besant,Is the Bible Indictable?
38276,Gordon Stables,The Cruise of the Snowbird
38277,Gordon Stables,From Squire to Squatter
38279,W. H. H. Murray,How John Norton the Trapper Kept His Christmas
3828,William J. Locke,Simon the Jester
38284,Sidney Levett-Yeats,The Heart of Denise and Other Tales
38286,Harold Bindloss,The Protector
3829,P. G. Wodehouse,Love Among the Chickens
38290,Robert L. Packard,"Speciation and Evolution of the Pygmy Mice, Genus Baiomys"
38291,Florence Warden,"A Witch of the Hills, v. 1-2"
38292,Florence Warden,"A Witch of the Hills, v. 2-2"
38293,Armando Palacio Vald?,The Joy of Captain Ribot
38296,Gordon Stables,Wild Adventures round the Pole
38298,Francesco Domenico Guerrazzi,"Isabella Orsini, duchessa di Bracciano"
38299,Alan Douglas,The Hickory Ridge Boy Scouts: Under Canvas
383,Oliver Goldsmith,She Stoops to Conquer
3830,George Bernard Shaw,Overruled
38300,Alan Douglas,Boy Scouts: Tenderfoot Squad
38302,Edward W. Ludwig,The Lonely Ones
38305,Alan Douglas,Endurance Test
38306,Sidney Levett-Yeats,A Galahad of the Creeks; The Widow Lamport
38307,Alan Douglas,Great Hike
38309,Chas. A. Siringo,A Texas Cow Boy
3831,Marie Corelli,The Secret Power
38311,Rupert Hughes,What Will People Say?
38312,Henry Van Dyke,The Mansion
38314,Alan Douglas,Storm-Bound
3832,Henry Handel Richardson,Australia Felix
38323,Sidney Levett-Yeats,The Chevalier d'Auriac
38325,A. S. M. Hutchinson,The Happy Warrior
38327,John Evelyn,The History of Sabatai Sevi
38331,Charles Paul de Kock,Fr?rique; vol. 1
38332,Charles Paul de Kock,Fr?rique; vol. 2
38343,Harold Bindloss,Harding of Allenwood
38347,Anna Katharine Green,The Millionaire Baby
38348,James Weir,The Energy System of Matter
38349,William Butler Yeats,Where There is Nothing
38352,Daniel G. Brinton,The Ancient Phonetic Alphabet of Yucatan
38353,Martha Finley,Elsie's Widowhood
38356,James S. Findley,Speciation of the Wandering Shrew
38357,Arthur W. Marchmont,By Right of Sword
38364,George Ade,In Pastures New
38366,Ticul Alvarez,"A New Subspecies of Ground Squirrel (Spermophilus spilosoma) from Tamaulipas, Mexico"
